obsTime,DSTKyoto.dst,DSTKyoto.ist,DSTKyoto.est,DSTKyoto_MagCNN.dst,DSTKyoto_MagCNN.ist,DSTKyoto_MagCNN.est
2024-07-16 05:00:00,-1,1.13792,-2.13792,-9.25101,-0.617892,-8.63312
2024-07-16 06:00:00,-3,0.529066,-3.52907,-14.7404,-2.31305,-12.4274
2024-07-16 07:00:00,4,2.63018,1.36982,-21.3893,-4.17118,-17.2181
2024-07-16 08:00:00,12,5.46316,8.53684,-18.5758,-3.16365,-15.4122
2024-07-16 09:00:00,10,4.05399,5.94601,-11.4022,-1.01294,-10.3893
2024-07-16 10:00:00,13,4.91149,8.08851,-10.1355,-0.734502,-9.401
2024-07-16 11:00:00,16,6.29325,11.7068,-6.06347,0.420036,-6.48351
2024-07-16 12:00:00,17,6.44015,12.5598,-3.53993,1.0706,-4.61053
2024-07-16 13:00:00,16,6.04833,11.9517,-1.69437,1.5274,-3.22177
2024-07-16 14:00:00,14,5.70934,11.2907,-1.54432,1.49359,-3.03791
2024-07-16 15:00:00,14,5.68784,11.3122,-2.81518,1.07396,-3.88914
2024-07-16 16:00:00,14,5.07245,9.92755,-1.69821,1.39703,-3.09524
2024-07-16 17:00:00,22,7.44272,15.5573,-2.98806,0.983816,-3.97188
2024-07-16 18:00:00,22,7.28426,15.7157,4.79228,3.28055,1.51173
2024-07-16 19:00:00,16,5.44331,11.5567,3.27427,2.68088,0.593388
2024-07-16 20:00:00,15,4.9177,10.0823,2.18867,2.32289,-0.134223
2024-07-16 21:00:00,14,4.66889,9.33111,2.27301,2.33668,-0.0636747
2024-07-16 22:00:00,7,2.63874,4.36126,1.42913,2.06983,-0.640703
2024-07-16 23:00:00,7,2.78375,4.21625,-1.77665,1.12588,-2.90253
2024-07-17 00:00:00,7,2.84432,4.15568,-2.38842,1.0001,-3.38852
2024-07-17 01:00:00,6,2.58616,3.41384,-2.77199,0.917084,-3.68907
2024-07-17 02:00:00,4,2.04105,1.95895,-3.15248,0.826411,-3.97889
2024-07-17 03:00:00,2,1.51599,0.48401,-3.70847,0.681465,-4.38994
2024-07-17 04:00:00,0,0.999255,-0.999255,-5.06279,0.303712,-5.3665
2024-07-17 05:00:00,0,1.07705,-1.07705,-5.09568,0.331411,-5.42709
2024-07-17 06:00:00,-3,0.237276,-3.23728,-4.66194,0.478501,-5.14044
2024-07-17 07:00:00,3,2.09309,0.906912,-4.89957,0.413097,-5.31267
2024-07-17 08:00:00,8,3.49937,4.50063,-4.00747,0.686453,-4.69392
2024-07-17 09:00:00,7,3.09557,3.90443,-4.04107,0.666604,-4.70767
2024-07-17 10:00:00,7,3.07078,3.92922,-6.40975,-0.0321449,-6.3776
2024-07-17 11:00:00,4,2.16886,1.83114,-6.70344,-0.0733156,-6.63012
2024-07-17 12:00:00,5,2.5072,2.4928,-8.4072,-0.550096,-7.8571
2024-07-17 13:00:00,4,2.20737,1.79263,-10.2391,-1.0422,-9.1969
2024-07-17 14:00:00,3,1.93102,1.06898,-12.3486,-1.60392,-10.7447
2024-07-17 15:00:00,3,1.95768,1.04232,-13.7427,-1.94221,-11.8005
2024-07-17 16:00:00,4,2.26481,1.73519,-13.9871,-1.94778,-12.0393
2024-07-17 17:00:00,3,1.95938,1.04062,-13.3957,-1.72907,-11.6666
2024-07-17 18:00:00,1,1.38734,-0.387343,-12.993,-1.5901,-11.4029
2024-07-17 19:00:00,0,1.13847,-1.13847,-14.5713,-2.04236,-12.5289
2024-07-17 20:00:00,2,1.76756,0.232444,-13.0904,-1.56157,-11.5288
2024-07-17 21:00:00,1,1.4566,-0.456597,-11.2558,-1.02351,-10.2323
2024-07-17 22:00:00,-1,0.885892,-1.88589,-9.82061,-0.62774,-9.19287
2024-07-17 23:00:00,0,1.22826,-1.22826,-9.22808,-0.4862,-8.74188
2024-07-18 00:00:00,3,2.11582,0.88418,-7.97766,-0.141227,-7.83643
2024-07-18 01:00:00,5,2.65528,2.34472,-8.46602,-0.319568,-8.14645
2024-07-18 02:00:00,6,2.89445,3.10555,-6.45685,0.265483,-6.72233
2024-07-18 03:00:00,4,2.2608,1.7392,-6.99542,0.0624978,-7.05792
2024-07-18 04:00:00,2,1.68538,0.314621,-7.86541,-0.203801,-7.66161
2024-07-18 05:00:00,0,1.13333,-1.13333,-9.30037,-0.618535,-8.68184
2024-07-18 06:00:00,0,1.18458,-1.18458,-8.76637,-0.433447,-8.33292
2024-07-18 07:00:00,1,1.50233,-0.502328,-7.08462,0.0626971,-7.14732
2024-07-18 08:00:00,1,1.49812,-0.498124,-7.91601,-0.211766,-7.70424
2024-07-18 09:00:00,0,1.2064,-1.2064,-6.8589,0.104329,-6.96323
2024-07-18 10:00:00,2,1.81779,0.182205,-7.06493,0.0236599,-7.08859
2024-07-18 11:00:00,3,2.08497,0.915033,-6.57764,0.162407,-6.74005
2024-07-18 12:00:00,8,3.5299,4.4701,-5.91719,0.343766,-6.26096
2024-07-18 13:00:00,7,3.12729,3.87271,-5.41288,0.472845,-5.88572
2024-07-18 14:00:00,4,2.21445,1.78555,-6.07956,0.256818,-6.33638
2024-07-18 15:00:00,3,1.95373,1.04627,-6.49518,0.136143,-6.63132
2024-07-18 16:00:00,6,2.86205,3.13795,-6.32977,0.190292,-6.52006
2024-07-18 17:00:00,9,3.69671,5.30329,-6.84711,0.0353807,-6.88249
2024-07-18 18:00:00,10,3.91378,6.08622,-4.45124,0.749296,-5.20054
2024-07-18 19:00:00,7,2.97367,4.02633,-3.69772,0.928225,-4.62595
2024-07-18 20:00:00,6,2.70271,3.29729,-3.28418,1.01775,-4.30193
2024-07-18 21:00:00,3,1.83724,1.16276,-3.63254,0.889755,-4.52229
2024-07-18 22:00:00,0,1.01413,-1.01413,-4.14302,0.730316,-4.87334
2024-07-18 23:00:00,0,1.09516,-1.09516,-1.9781,1.36872,-3.34682
2024-07-19 00:00:00,4,2.31099,1.68901,1.09131,2.22783,-1.13652
2024-07-19 01:00:00,9,3.73146,5.26854,3.38832,2.82437,0.563948
2024-07-19 02:00:00,11,4.21026,6.78974,2.90255,2.5979,0.30465
2024-07-19 03:00:00,9,3.53545,5.46455,2.00715,2.2976,-0.290453
2024-07-19 04:00:00,8,3.23252,4.76748,0.734237,1.91065,-1.17641
2024-07-19 05:00:00,10,3.82376,6.17624,6.3252,3.56525,2.75995
2024-07-19 06:00:00,9,3.48353,5.51647,1.32547,1.98091,-0.65544
2024-07-19 07:00:00,8,3.18366,4.81634,0.243889,1.70591,-1.46202
2024-07-19 08:00:00,8,3.19262,4.80738,0.358471,1.76475,-1.40628
2024-07-19 09:00:00,7,2.89622,4.10378,-0.624835,1.47896,-2.1038
2024-07-19 10:00:00,9,3.50034,5.49966,1.99158,2.2684,-0.276824
2024-07-19 11:00:00,10,3.76002,6.23998,1.80624,2.16999,-0.363748
2024-07-19 12:00:00,12,4.31409,7.68591,2.94502,2.49018,0.454843
2024-07-19 13:00:00,13,4.55094,8.44906,3.52559,2.62794,0.897654
2024-07-19 14:00:00,12,4.20651,7.79349,4.447,2.86937,1.57763
2024-07-19 15:00:00,15,5.07867,9.92133,4.15866,2.74776,1.4109
2024-07-19 16:00:00,14,4.71146,9.28854,7.62504,3.75175,3.87329
2024-07-19 17:00:00,11,3.80857,7.19143,7.03883,3.49766,3.54117
2024-07-19 18:00:00,10,3.55121,6.44879,3.67491,2.4769,1.19801
2024-07-19 19:00:00,7,2.69291,4.30709,0.678541,1.63385,-0.955307
2024-07-19 20:00:00,4,1.87409,2.12591,-2.92333,0.636522,-3.55985
2024-07-19 21:00:00,1,1.07409,-0.0740865,-4.16681,0.362532,-4.52934
2024-07-19 22:00:00,1,1.17053,-0.170535,0.479127,1.79599,-1.31687
2024-07-19 23:00:00,1,1.21957,-0.219565,1.24089,1.96728,-0.726391
2024-07-20 00:00:00,4,2.13608,1.86392,-0.852108,1.32314,-2.17525
2024-07-20 01:00:00,7,2.98662,4.01338,-0.0786296,1.57882,-1.65745
2024-07-20 02:00:00,12,4.39643,7.60357,0.220204,1.66082,-1.44062
2024-07-20 03:00:00,10,3.68695,6.31305,2.89895,2.44218,0.456774
2024-07-20 04:00:00,12,4.25898,7.74102,3.50435,2.5654,0.938955
2024-07-20 05:00:00,10,3.61141,6.38859,4.14964,2.71922,1.43042
2024-07-20 06:00:00,14,4.7945,9.2055,3.86091,2.60042,1.26049
2024-07-20 07:00:00,12,4.12059,7.87941,6.70396,3.42212,3.28184
2024-07-20 08:00:00,10,3.52806,6.47194,1.82913,1.91802,-0.0888916
2024-07-20 09:00:00,9,3.25844,5.74156,0.823187,1.68001,-0.856827
2024-07-20 10:00:00,8,2.9859,5.0141,-1.42522,1.05125,-2.47647
2024-07-20 11:00:00,10,3.60029,6.39971,-1.69011,1.02914,-2.71925
2024-07-20 12:00:00,11,3.86636,7.13364,0.0299298,1.56561,-1.53568
2024-07-20 13:00:00,11,3.83591,7.16409,0.88745,1.80262,-0.915173
2024-07-20 14:00:00,9,3.23079,5.76921,1.92782,2.09055,-0.162728
2024-07-20 15:00:00,3,1.48977,1.51023,0.346146,1.59747,-1.25132
2024-07-20 16:00:00,-1,0.432226,-1.43223,-0.592571,1.338,-1.93057
2024-07-20 17:00:00,-2,0.263657,-2.26366,-5.14788,0.0177027,-5.16558
2024-07-20 18:00:00,1,1.22866,-0.228659,-5.91159,-0.112002,-5.79959
2024-07-20 19:00:00,3,1.81005,1.18995,-3.95599,0.519684,-4.47567
2024-07-20 20:00:00,4,2.07818,1.92182,-5.61789,0.0249279,-5.64282
2024-07-20 21:00:00,8,3.23347,4.76652,-6.93466,-0.324176,-6.61048
2024-07-20 22:00:00,8,3.14945,4.85055,-5.93136,0.0171524,-5.94851
2024-07-20 23:00:00,9,3.40809,5.59191,-4.53476,0.434649,-4.96941
2024-07-21 00:00:00,9,3.36637,5.63363,-5.99948,-0.0133174,-5.98616
2024-07-21 01:00:00,7,2.75269,4.24731,-6.29309,-0.0739235,-6.21917
2024-07-21 02:00:00,9,3.36192,5.63808,-6.84961,-0.219795,-6.62982
2024-07-21 03:00:00,12,4.20908,7.79092,-7.07907,-0.265534,-6.81354
2024-07-21 04:00:00,14,4.72312,9.27688,-5.91713,0.0941748,-6.0113
2024-07-21 05:00:00,13,4.35348,8.64652,-4.53464,0.49093,-5.02557
2024-07-21 06:00:00,10,3.44712,6.55288,-4.23848,0.551654,-4.79013
2024-07-21 07:00:00,12,4.071,7.929,-2.91119,0.927541,-3.83873
2024-07-21 08:00:00,14,4.62665,9.37335,-0.949269,1.47272,-2.42199
2024-07-21 09:00:00,15,4.86555,10.1344,-0.265759,1.62132,-1.88708
2024-07-21 10:00:00,12,3.93327,8.06673,0.390886,1.77599,-1.3851
2024-07-21 11:00:00,12,3.96064,8.03936,1.70169,2.12676,-0.425073
2024-07-21 12:00:00,14,4.55066,9.44934,2.42971,2.29437,0.135339
2024-07-21 13:00:00,17,5.392,11.608,2.88005,2.38631,0.493736
2024-07-21 14:00:00,13,4.13499,8.86501,4.56657,2.84894,1.71763
2024-07-21 15:00:00,11,3.58198,7.41802,2.81851,2.27884,0.539672
2024-07-21 16:00:00,7,2.4451,4.5549,0.272306,1.53067,-1.25836
2024-07-21 17:00:00,9,3.1235,5.87649,-0.953427,1.2088,-2.16223
2024-07-21 18:00:00,8,2.82819,5.17181,-0.384544,1.41008,-1.79463
2024-07-21 19:00:00,4,1.67536,2.32464,-2.20737,0.875688,-3.08306
2024-07-21 20:00:00,1,0.881044,0.118956,-3.62548,0.495411,-4.12089
2024-07-21 21:00:00,2,1.27318,0.726817,-3.6035,0.544905,-4.14841
2024-07-21 22:00:00,0,0.714927,-0.714927,-4.14662,0.405456,-4.55208
2024-07-21 23:00:00,1,1.07357,-0.0735678,-6.50416,-0.265093,-6.23907
2024-07-22 00:00:00,0,0.796315,-0.796315,-6.7405,-0.275615,-6.46488
2024-07-22 01:00:00,-1,0.539091,-1.53909,-6.4137,-0.145877,-6.26782
2024-07-22 02:00:00,0,0.876107,-0.876107,-6.69799,-0.214339,-6.48365
2024-07-22 03:00:00,-4,-0.295306,-3.70469,-6.18508,-0.0444519,-6.14063
2024-07-22 04:00:00,-8,-1.3856,-6.6144,-7.25857,-0.357231,-6.90134
2024-07-22 05:00:00,-12,-2.44454,-9.55546,-6.86537,-0.214635,-6.65073
2024-07-22 06:00:00,-15,-3.18982,-11.8102,-7.67286,-0.445437,-7.22742
2024-07-22 07:00:00,-15,-3.05662,-11.9434,-6.23799,0.000144496,-6.23813
2024-07-22 08:00:00,-18,-3.86143,-14.1386,-6.2493,-0.0174776,-6.23182
2024-07-22 09:00:00,-18,-3.74564,-14.2544,-7.5804,-0.410992,-7.16941
2024-07-22 10:00:00,-16,-3.08558,-12.9144,-11.1104,-1.42444,-9.68596
2024-07-22 11:00:00,-6,-0.12417,-5.87583,-13.1989,-1.95995,-11.239
2024-07-22 12:00:00,-7,-0.581336,-6.41866,-13.7489,-2.04513,-11.7038
2024-07-22 13:00:00,-11,-1.7933,-9.2067,-15.5671,-2.5285,-13.0386
2024-07-22 14:00:00,-15,-2.91291,-12.0871,-15.7758,-2.52102,-13.2548
2024-07-22 15:00:00,-19,-3.99224,-15.0078,-16.8655,-2.79714,-14.0684
2024-07-22 16:00:00,-20,-4.16271,-15.8373,-18.06,-3.09588,-14.9641
2024-07-22 17:00:00,-17,-3.19415,-13.8059,-20.3825,-3.72253,-16.66
2024-07-22 18:00:00,-14,-2.3122,-11.6878,-20.5056,-3.67767,-16.8279
2024-07-22 19:00:00,-18,-3.52844,-14.4716,-20.6289,-3.66423,-16.9647
2024-07-22 20:00:00,-19,-3.75006,-15.2499,-23.6476,-4.51417,-19.1334
2024-07-22 21:00:00,-21,-4.28017,-16.7198,-23.1485,-4.27846,-18.87
2024-07-22 22:00:00,-22,-4.50124,-17.4988,-23.8495,-4.44403,-19.4055
2024-07-22 23:00:00,-19,-3.55424,-15.4458,-24.3213,-4.53549,-19.7858
2024-07-23 00:00:00,-14,-2.09638,-11.9036,-20.2258,-3.28559,-16.9402
2024-07-23 01:00:00,-10,-1.00372,-8.99628,-18.2047,-2.73598,-15.4687
2024-07-23 02:00:00,-6,0.0716239,-6.07162,-11.2622,-0.73534,-10.5269
2024-07-23 03:00:00,-5,0.24632,-5.24632,-11.2021,-0.863498,-10.3386
2024-07-23 04:00:00,-6,-0.124775,-5.87523,-9.50423,-0.424817,-9.07941
2024-07-23 05:00:00,-5,0.144026,-5.14403,-7.07766,0.221093,-7.29875
2024-07-23 06:00:00,-5,0.101871,-5.10187,-5.0921,0.721195,-5.81329
2024-07-23 07:00:00,-1,1.25423,-2.25423,-3.92117,0.982332,-4.9035
2024-07-23 08:00:00,4,2.63191,1.36809,-2.91543,1.20855,-4.12398
2024-07-23 09:00:00,7,3.37372,3.62628,-1.75595,1.48755,-3.2435
2024-07-23 10:00:00,8,3.53935,4.46065,0.892047,2.20531,-1.31326
2024-07-23 11:00:00,6,2.85774,3.14226,1.85708,2.3995,-0.542417
2024-07-23 12:00:00,6,2.83487,3.16513,2.25209,2.44619,-0.194101
2024-07-23 13:00:00,1,1.33167,-0.331666,2.50853,2.46883,0.0396953
2024-07-23 14:00:00,-3,0.221756,-3.22176,2.51915,2.42902,0.0901317
2024-07-23 15:00:00,-7,-0.863262,-6.13674,-0.325443,1.55851,-1.88395
2024-07-23 16:00:00,-4,0.134117,-4.13412,-0.353563,1.57786,-1.93142
2024-07-23 17:00:00,-1,1.01408,-2.01408,-1.11993,1.35293,-2.47286
2024-07-23 18:00:00,2,1.85085,0.149145,-0.628371,1.50754,-2.13591
2024-07-23 19:00:00,4,2.36812,1.63188,0.0197867,1.68889,-1.6691
2024-07-23 20:00:00,16,5.83244,10.1676,0.0272224,1.67185,-1.64463
2024-07-23 21:00:00,26,8.51157,17.4884,5.35543,3.22932,2.12611
2024-07-23 22:00:00,26,8.19795,17.802,16.6479,6.44376,10.2041
2024-07-23 23:00:00,25,7.74132,17.2587,20.2203,7.22854,12.9918
2024-07-24 00:00:00,31,9.4145,21.5855,20.4134,7.09094,13.3225
2024-07-24 01:00:00,29,8.63118,20.3688,25.0808,8.34772,16.7331
2024-07-24 02:00:00,29,8.55507,20.4449,18.7639,6.31236,12.4515
2024-07-24 03:00:00,26,7.60115,18.3988,18.1247,6.13925,11.9854
2024-07-24 04:00:00,23,6.71438,16.2856,17.0698,5.81148,11.2583
2024-07-24 05:00:00,19,5.5653,13.4347,11.5766,4.18561,7.39099
2024-07-24 06:00:00,22,6.51869,15.4813,10.9018,4.07196,6.82984
2024-07-24 07:00:00,22,6.47903,15.521,10.0266,3.84974,6.17686
2024-07-24 08:00:00,23,6.75286,16.2471,6.26446,2.77054,3.49392
2024-07-24 09:00:00,19,5.53749,13.4625,2.63847,1.78503,0.853441
2024-07-24 10:00:00,19,5.58825,13.4117,0.554222,1.27417,-0.719953
2024-07-24 11:00:00,21,6.18708,14.8129,1.43099,1.62019,-0.189203
2024-07-24 12:00:00,23,6.73761,16.2624,1.35661,1.62815,-0.27154
2024-07-24 13:00:00,24,6.97338,17.0266,1.53878,1.7072,-0.168416
2024-07-24 14:00:00,22,6.33213,15.6679,0.967584,1.55378,-0.586194
2024-07-24 15:00:00,19,5.45274,13.5473,0.86479,1.5463,-0.681513
2024-07-24 16:00:00,20,5.79299,14.207,-0.0156246,1.30241,-1.31803
2024-07-24 17:00:00,19,5.48947,13.5105,1.50653,1.77778,-0.271253
2024-07-24 18:00:00,17,4.91247,12.0875,0.414968,1.44163,-1.02666
2024-07-24 19:00:00,17,4.95077,12.0492,-0.672878,1.13968,-1.81256
2024-07-24 20:00:00,13,3.78501,9.21499,0.692612,1.57087,-0.878257
2024-07-24 21:00:00,7,2.09884,4.90116,0.25798,1.43072,-1.17274
2024-07-24 22:00:00,7,2.24647,4.75353,0.274454,1.44206,-1.1676
2024-07-24 23:00:00,7,2.31365,4.68635,0.669033,1.56113,-0.892095
2024-07-25 00:00:00,7,2.35634,4.64366,-0.556868,1.1944,-1.75127
2024-07-25 02:00:00,7,2.40935,4.59065,1.99739,1.96615,0.0312437
2024-07-25 03:00:00,11,3.60467,7.39533,4.34638,2.62046,1.72592
2024-07-25 04:00:00,14,4.42508,9.57492,3.51412,2.31499,1.19913
2024-07-25 05:00:00,11,3.46225,7.53775,3.49128,2.29536,1.19592
2024-07-25 06:00:00,12,3.77756,8.22244,2.94028,2.12065,0.819633
2024-07-25 07:00:00,13,4.05296,8.94704,5.1394,2.76823,2.37117
2024-07-25 08:00:00,14,4.31733,9.68267,7.16777,3.31901,3.84876
2024-07-25 09:00:00,13,3.98706,9.01294,6.29993,3.0019,3.29803
2024-07-25 10:00:00,16,4.86928,11.1307,5.72628,2.81705,2.90923
2024-07-25 11:00:00,17,5.09911,11.9009,7.38248,3.29941,4.08307
2024-07-25 12:00:00,19,5.63727,13.3627,9.57991,3.9053,5.67461
2024-07-25 13:00:00,21,6.15747,14.8425,8.64945,3.56642,5.08304
2024-07-25 14:00:00,23,6.6689,16.3311,8.97075,3.64382,5.32693
2024-07-25 15:00:00,18,5.11241,12.8876,13.4206,4.93006,8.49054
2024-07-25 16:00:00,12,3.39027,8.60973,6.24788,2.71362,3.53426
2024-07-25 17:00:00,14,4.09582,9.90418,3.94517,2.12064,1.82453
2024-07-25 18:00:00,15,4.39439,10.6056,2.8395,1.85986,0.97964
2024-07-25 19:00:00,15,4.38179,10.6182,2.13209,1.6983,0.433791
2024-07-25 20:00:00,22,6.43922,15.5608,3.08535,2.01555,1.0698
2024-07-25 21:00:00,22,6.30167,15.6983,6.40755,2.99573,3.41182
2024-07-25 22:00:00,14,3.88484,10.1152,10.0934,4.0232,6.0702
2024-07-25 23:00:00,11,3.11366,7.88634,7.28163,3.10195,4.17968
2024-07-26 00:00:00,12,3.49843,8.50157,9.23122,3.68587,5.54535
2024-07-26 01:00:00,1,0.278417,0.721583,12.0211,4.46299,7.55811
2024-07-26 02:00:00,-16,-4.5033,-11.4967,4.66268,2.21775,2.44494
2024-07-26 03:00:00,-12,-2.90142,-9.09858,1.63612,1.42594,0.210183
2024-07-26 04:00:00,-5,-0.716116,-4.28388,-1.31721,0.643477,-1.96069
2024-07-26 05:00:00,-26,-6.93424,-19.0658,-4.16403,-0.100495,-4.06354
2024-07-26 06:00:00,-50,-13.5787,-36.4213,-18.1065,-4.10572,-14.0008
2024-07-26 07:00:00,-51,-13.2177,-37.7823,-29.5663,-7.16075,-22.4056
2024-07-26 08:00:00,-36,-8.45411,-27.5459,-30.0584,-6.93741,-23.121
2024-07-26 09:00:00,-31,-7.03461,-23.9654,-26.4004,-5.65916,-20.7412
2024-07-26 10:00:00,-24,-5.00985,-18.9901,-25.5649,-5.34576,-20.2191
2024-07-26 11:00:00,-20,-3.93741,-16.0626,-23.4018,-4.64898,-18.7528
2024-07-26 12:00:00,-21,-4.32617,-16.6738,-18.2852,-3.12432,-15.1609
2024-07-26 13:00:00,-16,-2.86284,-13.1372,-22.7915,-4.51502,-18.2765
2024-07-26 14:00:00,-23,-5.02066,-17.9793,-23.1449,-4.54017,-18.6047
2024-07-26 15:00:00,-35,-8.45583,-26.5442,-23.1914,-4.50553,-18.6859
2024-07-26 16:00:00,-41,-9.95334,-31.0467,-26.2455,-5.36878,-20.8767
2024-07-26 17:00:00,-36,-8.24055,-27.7594,-23.6795,-4.5241,-19.1554
2024-07-26 18:00:00,-28,-5.84511,-22.1549,-24.5598,-4.7807,-19.7791
2024-07-26 19:00:00,-27,-5.64456,-21.3554,-24.4914,-4.72418,-19.7672
2024-07-26 20:00:00,-22,-4.2009,-17.7991,-22.7152,-4.17424,-18.541
2024-07-26 21:00:00,-24,-4.8859,-19.1141,-19.8335,-3.33516,-16.4983
2024-07-26 22:00:00,-30,-6.64697,-23.353,-19.5308,-3.29306,-16.2377
2024-07-26 23:00:00,-31,-6.82437,-24.1756,-18.0998,-2.88895,-15.2109
2024-07-27 00:00:00,-28,-5.86812,-22.1319,-18.7566,-3.11428,-15.6423
2024-07-27 01:00:00,-20,-3.52271,-16.4773,-17.9756,-2.88275,-15.0928
2024-07-27 02:00:00,-17,-2.77882,-14.2212,-14.3298,-1.82271,-12.5071
2024-07-27 03:00:00,-17,-2.88361,-14.1164,-13.4487,-1.63636,-11.8123
2024-07-27 04:00:00,-15,-2.34206,-12.6579,-12.5234,-1.40986,-11.1135
2024-07-27 05:00:00,-10,-0.935788,-9.06421,-10.7157,-0.918722,-9.79698
2024-07-27 06:00:00,-9,-0.770927,-8.22907,-13.5375,-1.80676,-11.7307
2024-07-27 07:00:00,-9,-0.852082,-8.14792,-16.2532,-2.58199,-13.6712
2024-07-27 08:00:00,-13,-2.07856,-10.9214,-19.6136,-3.5166,-16.097
2024-07-27 09:00:00,-23,-4.98151,-18.0185,-21.3786,-3.94996,-17.4286
2024-07-27 10:00:00,-30,-6.8453,-23.1547,-24.9899,-4.93863,-20.0513
2024-07-27 11:00:00,-17,-2.80093,-14.1991,-25.8676,-5.08581,-20.7818
2024-07-27 12:00:00,-12,-1.46892,-10.5311,-25.0375,-4.76459,-20.2729
2024-07-27 13:00:00,-14,-2.18418,-11.8158,-23.8523,-4.38114,-19.4712
2024-07-27 14:00:00,-23,-4.84656,-18.1534,-25.1848,-4.76411,-20.4207
2024-07-27 15:00:00,-27,-5.86529,-21.1347,-25.6763,-4.86529,-20.811
2024-07-27 16:00:00,-23,-4.54709,-18.4529,-24.2281,-4.40071,-19.8274
2024-07-27 17:00:00,-22,-4.25644,-17.7436,-20.8012,-3.39158,-17.4096
2024-07-27 18:00:00,-20,-3.66754,-16.3325,-18.376,-2.73137,-15.6446
2024-07-27 19:00:00,-21,-3.98855,-17.0114,-18.2074,-2.74276,-15.4646
2024-07-27 20:00:00,-22,-4.26706,-17.7329,-18.3064,-2.7994,-15.507
2024-07-27 21:00:00,-22,-4.23742,-17.7626,-16.5215,-2.28614,-14.2354
2024-07-27 22:00:00,-23,-4.51419,-18.4858,-16.2153,-2.23757,-13.9777
2024-07-27 23:00:00,-23,-4.4805,-18.5195,-14.3376,-1.70891,-12.6287
2024-07-28 00:00:00,-20,-3.57576,-16.4242,-13.4371,-1.49305,-11.9441
2024-07-28 01:00:00,-19,-3.32133,-15.6787,-14.2144,-1.76293,-12.4515
2024-07-28 02:00:00,-16,-2.46582,-13.5342,-14.8795,-1.96646,-12.913
2024-07-28 03:00:00,-14,-1.94367,-12.0563,-13.5246,-1.56374,-11.9609
2024-07-28 04:00:00,-12,-1.42067,-10.5793,-12.2568,-1.21802,-11.0388
2024-07-28 05:00:00,-12,-1.49107,-10.5089,-12.7073,-1.38779,-11.3195
2024-07-28 06:00:00,-7,-0.0550128,-6.94499,-14.038,-1.78966,-12.2483
2024-07-28 07:00:00,-5,0.414052,-5.41405,-13.2106,-1.52937,-11.6812
2024-07-28 08:00:00,-7,-0.271205,-6.72879,-12.5204,-1.33809,-11.1823
2024-07-28 09:00:00,-10,-1.17152,-8.82848,-10.6001,-0.790875,-9.80923
2024-07-28 10:00:00,-5,0.335326,-5.33533,-11.5413,-1.11367,-10.4276
2024-07-28 11:00:00,-1,1.42206,-2.42206,-10.3966,-0.77989,-9.61671
2024-07-28 12:00:00,1,1.89324,-0.893245,-8.29213,-0.188504,-8.10363
2024-07-28 13:00:00,-2,0.91127,-2.91127,-10.8543,-0.998323,-9.85598
2024-07-28 14:00:00,-2,0.910492,-2.91049,-11.4618,-1.15577,-10.306
2024-07-28 15:00:00,-1,1.18635,-2.18635,-10.6941,-0.916321,-9.77778
2024-07-28 16:00:00,-2,0.854024,-2.85402,-13.1723,-1.6574,-11.5149
2024-07-28 17:00:00,-4,0.259363,-4.25936,-14.1296,-1.89698,-12.2326
2024-07-28 18:00:00,-1,1.16944,-2.16944,-13.3769,-1.64057,-11.7363
2024-07-28 19:00:00,-1,1.11652,-2.11652,-12.4902,-1.37628,-11.1139
2024-07-28 20:00:00,-2,0.797221,-2.79722,-13.2376,-1.60755,-11.63
2024-07-28 21:00:00,-6,-0.379534,-5.62047,-15.0119,-2.1179,-12.894
2024-07-28 22:00:00,-12,-2.07682,-9.92318,-17.3913,-2.77907,-14.6122
2024-07-28 23:00:00,-12,-1.9374,-10.0626,-15.7457,-2.23056,-13.5151
2024-07-29 00:00:00,-11,-1.58138,-9.41862,-13.9967,-1.71532,-12.2814
2024-07-29 01:00:00,-12,-1.85609,-10.1439,-14.1231,-1.77747,-12.3456
2024-07-29 02:00:00,-14,-2.40598,-11.594,-15.8523,-2.29002,-13.5623
2024-07-29 03:00:00,-15,-2.63788,-12.3621,-13.9242,-1.68954,-12.2347
2024-07-29 04:00:00,-15,-2.5844,-12.4156,-13.1235,-1.47598,-11.6475
2024-07-29 05:00:00,-12,-1.66799,-10.332,-13.3365,-1.55949,-11.777
2024-07-29 06:00:00,-11,-1.40615,-9.59385,-13.1491,-1.50846,-11.6406
2024-07-29 07:00:00,-6,0.0430448,-6.04304,-12.6738,-1.37487,-11.2989
2024-07-29 08:00:00,-2,1.1187,-3.1187,-11.0121,-0.897698,-10.1144
2024-07-29 09:00:00,-3,0.705006,-3.70501,-8.31384,-0.140366,-8.17347
2024-07-29 10:00:00,-7,-0.512385,-6.48762,-12.2171,-1.35839,-10.8587
2024-07-29 11:00:00,-7,-0.466878,-6.53312,-15.301,-2.22462,-13.0764
2024-07-29 12:00:00,-1,1.3086,-2.3086,-17.2489,-2.72961,-14.5193
2024-07-29 13:00:00,3,2.37364,0.626362,-14.029,-1.71538,-12.3136
2024-07-29 14:00:00,5,2.83782,2.16218,-10.3324,-0.654546,-9.67785
2024-07-29 15:00:00,3,2.1469,0.853102,-8.05017,-0.0558261,-7.99434
2024-07-29 16:00:00,3,2.12484,0.875158,-8.84387,-0.361775,-8.48209
