Year,Day,Hour,Minute,Timeshift,Timeshift_rms,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Vx,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Y_GSE,BSN_location_Z_GSE,Dst
2025.0,317.0,13.0,29.5,2025.0,2025.0,10.7685,1.3823333333333332,6.9335,7.444500000000001,9.204666666666666,4.312166666666667,795.7080000000001,-795.138,18.742,-14.418,2.0912,27015.98,2.5126,-3.4442000000000004,229.1928,96.6372,5.2808,16.8675,-1.008,0.3173333333333333,-87.0
2025.0,317.0,14.0,29.5,2025.0,2025.0,9.501454545454546,3.5420000000000003,-1.6323636363636365,7.309454545454545,0.9489090909090908,7.407818181818182,765.4627906976744,-765.0372093023256,17.509302325581395,-12.346511627906976,17.053720930232558,20268.0,19.945581395348835,-5.296829268292683,229.2444186046512,96.5920930232558,5.292558139534884,9.67,-0.617090909090909,0.1501818181818181,-43.0
2025.0,317.0,15.0,29.5,2025.0,2025.0,7.085084745762711,2.081525423728813,1.7920338983050847,4.247457627118644,3.013220338983051,3.485254237288136,763.8960000000001,-763.12,20.344,-19.11,8.610199999999999,63266.0,10.0484,-2.40530612244898,229.3092,96.5488,5.3108,10.259322033898304,-0.6747457627118645,0.2542372881355932,-45.0
2025.0,317.0,16.0,29.5,2025.0,2025.0,8.819830508474576,5.781694915254238,1.91,6.087796610169492,3.4459322033898308,5.3581355932203385,754.6175000000001,-753.7075,16.817500000000003,-30.5775,4.6705,55611.5,5.328,-3.889,229.361,96.51,5.32825,11.403728813559322,-0.7140677966101695,0.4928813559322034,-50.0
2025.0,317.0,17.0,29.5,2025.0,2025.0,9.577166666666669,5.8605,-6.469666666666667,2.7465,-5.682,4.105166666666666,757.7245283018868,-756.2566037735849,24.31320754716981,-38.9188679245283,2.7577358490566035,38886.981132075474,3.1626415094339624,-3.139245283018868,229.40754716981127,96.47075471698112,5.338490566037736,12.366333333333332,-0.8808333333333334,0.6435,-53.0
2025.0,317.0,18.0,29.5,2025.0,2025.0,8.344,4.238666666666666,-6.917333333333334,-0.3778333333333333,-6.862666666666667,0.9105,740.9052631578948,-739.9736842105264,18.95263157894737,-20.863157894736844,2.4496491228070174,58575.9649122807,2.6926315789473683,-0.7145614035087718,229.4663157894737,96.42842105263158,5.355263157894737,12.579,-0.8278333333333333,0.3561666666666667,-54.0
2025.0,317.0,19.0,29.5,2025.0,2025.0,7.609833333333333,3.695333333333333,-6.444,0.3126666666666667,-6.332333333333334,1.2778333333333334,735.1641509433962,-733.467924528302,-11.783018867924527,-37.91132075471698,0.6867924528301886,46682.96226415094,0.7466037735849057,-0.948490566037736,229.52886792452836,96.37981132075473,5.368679245283019,15.701666666666666,-0.4103333333333333,0.7746666666666666,-58.0
2025.0,317.0,20.0,29.5,2025.0,2025.0,7.302,4.313833333333333,-5.488666666666666,1.9146666666666663,-5.215166666666667,2.572833333333333,712.6490909090909,-711.6363636363636,-22.76909090909091,-24.285454545454545,0.5605454545454546,31174.2,0.5685454545454546,-1.8276363636363635,229.57945454545452,96.33872727272728,5.384727272727273,16.590833333333332,-0.1636666666666666,0.5441666666666667,-55.0
2025.0,317.0,21.0,29.5,2025.0,2025.0,7.0600000000000005,4.478305084745763,-4.671525423728814,2.274576271186441,-4.414745762711864,2.747627118644068,699.5419999999999,-697.966,-13.416,-28.862,0.4826,34826.96,0.4722,-1.833469387755102,229.6388,96.3018,5.4048,17.11983050847458,-0.417457627118644,0.6742372881355932,-50.0
2025.0,317.0,22.0,29.5,2025.0,2025.0,6.763166666666667,4.5145,-3.9108333333333336,2.836,-3.626833333333333,3.192,689.5461538461539,-688.6923076923077,-14.113461538461538,-18.71730769230769,0.5655769230769231,35495.057692307695,0.536923076923077,-2.2451923076923075,229.7,96.24961538461538,5.418653846153846,16.588833333333334,-0.4338333333333333,0.4251666666666667,-49.0
2025.0,317.0,23.0,29.5,2025.0,2025.0,6.5235,4.892,-2.8815,2.934,-2.585,3.196833333333333,673.0,-672.7163265306123,5.865306122448979,-9.506122448979593,0.7085714285714285,33878.28571428572,0.6412244897959183,-2.1516326530612244,229.7481632653061,96.20244897959184,5.427142857142857,15.938666666666666,-0.8335,0.2263333333333333,-46.0
2025.0,318.0,0.0,29.5,2025.0,2025.0,6.163508771929824,4.467017543859649,-2.2326315789473683,3.14719298245614,-1.874561403508772,3.368771929824561,667.2790697674419,-666.7139534883721,-5.9255813953488365,-8.3,0.7899999999999999,41020.95348837209,0.703953488372093,-2.188048780487805,229.79651162790697,96.1653488372093,5.436976744186047,15.586140350877193,-0.629298245614035,0.1407017543859649,-45.0
2025.0,318.0,1.0,29.5,2025.0,2025.0,6.249473684210527,5.760350877192982,-0.8873684210526316,1.6959649122807017,-0.6524561403508772,1.805438596491228,646.3185185185184,-645.0037037037036,17.98148148148148,-31.633333333333333,0.8340740740740741,34943.40740740741,0.6974074074074074,-1.1896296296296296,229.84074074074076,96.13592592592592,5.45,15.563508771929826,-1.2778947368421054,0.7364912280701754,-44.0
